C10081754	1号店安卓HD	网购神器——掌上1号店安卓HD版华丽登场！ 从此，1号店这座大型超市可以更好的适配你的Pad，美食、百货、3C数码、服装样样齐全，动动手指就送到您家，为您省钱省力更省时间！  除了美食这一传统强项，1掌柜的业务范围越来越广，更重要的是真心便宜！！  秀一下1掌柜的绝招：  *好看好用* 全面美化界面，安卓pad访问更	C5165:1号店,C47665:中粮我买网,C10016493:国美在线,C10037120:上海移动掌上营…,C10059344:亚马逊购物,C41277:苏宁易购,C8618:当当,C10194368:小红书海外购物…,C10064080:格瓦拉@电影,C10210612:嘀嗒拼车,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:京东,C9136:唯品会,C2217:我查查,C10116109:百度糯米,C10284106:美丽说,
C10059250	神庙逃亡2	神庙逃亡2是一款超刺激的3D竖版跑酷手游，目前全球玩家已超过3.7亿。玩法上操作简单，指尖操纵即可轻松狂奔于雪山峭壁、冰峰索桥、雪色庙殿、曲线矿洞等高清完美的丰富场景，怪物追赶，一路逃亡，逃出生天。顶级品质，视觉畅享，等你来体验！	C10297678:倒霉熊极速狂飙,C10240812:熊出没2,C10399502:赛尔号：雷神崛…,C10320468:大头儿子天天乐…,C10193973:铠甲勇士之英雄…,C10075868:地铁跑酷,C10124645:神偷奶爸：小黄…,C10235962:喜羊羊快跑,C10414746:奔跑吧大头,C10444208:熊出没3壮志熊…,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10175362:全民枪战,C10124645:神偷奶爸：小黄…,C191016:时空猎人,C10192426:熊出没之熊大快…,C10137599:滑雪大冒险,C10139539:果宝三国,C10271994:火柴人联盟,C10108129:爸爸去哪儿官方…,
C10521060	怒火焚天	《怒火焚天》是一款高度还原1.76的ARPG手机网游，传承战、法、道经典职业，再现红名PK爆装、屠龙麻痹神兵、万人同服城战、自由即时PK的1.76经典玩法。这是一个强者的世界，需要一个王者来主宰，谁能君临天下，创造自己的霸业！《怒火焚天》将为您打造个人传奇，PK神话！试问天下英雄谁能逐鹿沙城？请尽情享受这场畅快淋漓的PK盛宴吧！	C10510083:血战沙城,C10533356:热血英豪,C10520205:烈焰修罗,C10539038:暗黑奇迹,C10516318:血域皇城,C10533046:奇迹破坏神,C10520303:神魔圣域,C10549324:王国保卫战,C10418603:艾德尔冒险,C10516283:天堂杀戮,C10126869:刀塔传奇,C10242764:梦幻西游,C10071457:神魔,C10272089:花千骨,C10159734:去吧皮卡丘,C10315554:大话西游,C10173884:天龙八部3D,C10272617:啪啪巫妖王,C10190546:太极熊猫,C10113932:秦时明月,
C10068487	IT视频排行榜(HD)	IT视频排行榜(HD):“IT视频排行榜”是一款免费的手机软件，提供专业和全面的IT技术类视频教程，比如有：“Android、IOS、网站开发、数据库教程”等等。如果你是一个正要迈入IT行业或者刚刚迈入IT行业的程序员，那么本款软件将陪伴您学习更多IT知识，还等什么，快来下载吧。 	C121553:WPS Office,C10100747:百度翻译,C10113015:作业帮,C5458:驾考宝典,C174391:百度云,C5341:网易公开课,C10082485:名片全能王,C10069955:千牛,C31969:有道云笔记,C10208807:驾校一点通,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C6468:金山词霸,C10068705:扫描全能王,C10191382:小猿搜题,C10082485:名片全能王,C10208807:驾校一点通,
C73686	搜狐视频HD	搜狐视频HD:燃情欢乐送，会员免费领，豪华欧洲游等你来挖宝！ 《欢乐颂》口碑爆棚，刘涛、蒋欣、王凯、靳东示范职场生存之道；《武神赵子龙》林更新大写忠义，单骑救主；《对口型大作战》狂欢大趴，爆笑持续；《爆笑先森》接档屌丝男士，延续爆笑经典；《越狱》《生活大爆炸》《血族》正版美剧看过瘾。  热门综艺、正版美剧、日韩经典、自媒体搞笑，你想看的只在搜狐视频！ 【	C10300509:QQ音乐HD,C10237637:搜库视频,C10250994:优酷大屏幕for …,C10047194:凤凰视频HD,C10157298:爱奇艺影视HD,C10178062:乐视视频HD,C20960:搜狐视频,C10007951:酷我音乐HD,C3674:凤凰视频,C10162466:爱看4G视频,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C32569:优酷,C20960:搜狐视频,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C10075868	地铁跑酷	全球超人气跑酷手游“地铁跑酷”给你精彩、好玩的游戏体验。 画面精致，操作流畅，玩法刺激，滑板炫酷，角色丰富，特效绚丽......全民皆玩，全球3亿用户的共同选择，一路狂奔，环游世界，你会爱上它!!!!!	C10320468:大头儿子天天乐…,C10313587:蹦蹦兔快跑,C10235962:喜羊羊快跑,C10297678:倒霉熊极速狂飙,C10240812:熊出没2,C10477405:百变马丁爱消除,C10399502:赛尔号：雷神崛…,C10192426:熊出没之熊大快…,C10444208:熊出没3壮志熊…,C10059250:神庙逃亡2,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10175362:全民枪战,C10124645:神偷奶爸：小黄…,C191016:时空猎人,C10192426:熊出没之熊大快…,C10137599:滑雪大冒险,C10139539:果宝三国,C10271994:火柴人联盟,C10108129:爸爸去哪儿官方…,
C10393298	盖亚视频	烟火季节爱情动画锁屏:天天锁屏，可以随心情选择各种调调的锁屏。 设计师们倾心打造了各种精品的动画锁屏，个性十足，乐趣无限，还有配套的壁纸哦   无论你是恋爱中甜蜜幸福的菇凉， 还是傲娇的单身贵族， 无论你喜欢撒娇扮萌， 还是装酷耍帅， 这里都有你的菜！  纳尼？你喜欢自己制作专属锁屏？ 来找天天就对了，各种疯狂搞笑可爱的	C10465316:华为众测,C191359:HiLink,C10362096:Android wear …,C10260737:华为学习,C10168550:亲情关怀,C10420416:荣耀阅读,C10397175:天际通,C10099757:手机克隆,C10217244:华为钱包,C10085602:花粉俱乐部,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C32569:优酷,C20960:搜狐视频,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C183816	正品折扣HD	正品折扣HD:2014，只为给您最高性价比的购物体验。 正品折扣，为您精选各大正品商城的品牌折扣活动，随时掌控各大品牌的优惠特价活动，以正品为保障，以折扣为宗旨，为您提供最高性价比的购物体验! 【正品折扣】的独特之处: 1、	打造国内专属“品牌”特色。正品折扣为您精选nike、LV、Coach、tiffany、Adidas、Lee、Gucci、Zara、	C10154780:拍鞋网,C10063477:卷皮折扣,C10039990:米折,C10015746:聚划算,C168355:折800,C9136:唯品会,C48193:聚美优品,C5165:1号店,C61569:返利,C57804:天猫,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:京东,C9136:唯品会,C2217:我查查,C10116109:百度糯米,C10284106:美丽说,
C10432181	问道（粽情一夏）	问道（粽情一夏）:       2016年国民级经典版回合手游大作！承载十年问道记忆，不负三亿玩家等待！变身卡资料片“变幻乾坤”强势来袭！近百种 形象大逆转，战力随时爆棚！        公测后首个资料片，让你变身萌宠神兽， 随心所欲；八大阵法，提升战力，让你PK无往不利！全新五行竞猜玩法，超丰厚奖励在等你！多样活动，引领六一全民狂欢！        端游研发团队	C10217404:魔域口袋版,C10479785:星辰奇缘,C10173884:天龙八部3D,C10315554:大话西游,C10280796:九阴,C10426474:沙巴克传奇（吴…,C10469299:六扇门风云,C10242764:梦幻西游,C10420251:青丘狐传说(新…,C10375553:霸道:剑灵觉醒,C10126869:刀塔传奇,C10242764:梦幻西游,C10071457:神魔,C10272089:花千骨,C10159734:去吧皮卡丘,C10315554:大话西游,C10173884:天龙八部3D,C10272617:啪啪巫妖王,C10190546:太极熊猫,C10113932:秦时明月,
C10090437	新浪彩票	【重磅活动】： 每日登录送猜豆，免费竞猜赢iPhone6！ 每天登录养成会员树，施肥摘果赚彩金！ 每月会员豪礼：iphone、ipad mini、彩金卡，各种优惠等你来拿！ 有奖竞猜、高频彩加奖，爽翻天！……    （详情请下载客户端查询）  【新浪彩票】是唯一进入《中国互联网周刊》评定“2014中国AppTop50	C6997:新浪爱彩,C4028:500彩票,C10083280:彩客竞彩彩票,C10227801:百度彩票,C10240604:卓易彩票,C10334126:全民足彩彩票,C10096240:澳客彩票,C10143000:彩票宝,C10198226:足球魔方,C10025728:彩票365,C10060708:华为支付,C5373:支付宝,C10217244:华为钱包,C2861:同花顺炒股,C10092701:中国建设银行,C10366337:翼支付,C3400:随手记,C10148748:大智慧,C10243018:中国工商银行,C10158625:钱包,
C10062630	亚马逊购物HD	亚马逊购物HD:全球最受欢迎掌上购物软件，正品行货，每天都有超低价秒杀。支持货到付款，机打发票, 退货上门取件, 省钱又放心。商品品类覆盖图书、家电、数码通讯、家居百货、服装服饰、母婴、食品等超百万种优质商品, 是网购用户首选。 注意：横屏使用，体验更好。	C10469215:亚马逊购物（海…,C7205157:國家地理HD,C10358088:唯品会HD(Pa…,C10468437:Amazon Shopp…,C7252604:高德导航HD,C10300509:QQ音乐HD,C10059344:亚马逊购物,C10217575:Kindle阅读,C10250994:优酷大屏幕for …,C10157298:爱奇艺影视HD,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:京东,C9136:唯品会,C2217:我查查,C10116109:百度糯米,C10284106:美丽说,
C10134672	开心消消乐	《开心消消乐》，超好玩三消游戏、5亿玩家的共同选择！ 【App Store下载量榜首，各大渠道重磅推荐】 全民级三消游戏《开心消消乐》不仅是中国区App Store下载量排行榜首的游戏，还曾多次被各大安卓渠道重磅推荐！5亿小伙伴都在玩哦~ 【玩法丰富，创意无限】 5大关卡类型、40余种障碍设计、700多个精心设计的关卡（持续更新中），	C10379751:消灭星星2016,C10211703:消灭星星3最新…,C10281112:捕鱼达人千炮版,C10187028:水果连连看,C9136:唯品会,C10162014:消灭星星2015,C10189589:宾果消消乐（原…,C10147130:PopStar！消灭…,C5206:美团团购,C21976:UC浏览器,C10134672:开心消消乐,C10147130:PopStar！消灭…,C10026769:水果忍者,C10166495:捕鱼达人3,C10285643:球球大作战,C10162014:消灭星星2015,C10236974:饥饿鲨：进化,C10189589:宾果消消乐（原…,C10145675:泡泡龙亚特兰蒂…,C10148546:别踩白块儿,
C10500417	狂暴之翼	《狂暴之翼》是游族网络运营的一款3D炫战ARPG手游。该游戏由北京青果灵动研发，是国内首个全面应用苹果Metal技术和青果灵动自研Fancy3D引擎的手游，保证即便在中低端设备上也可以流畅运行。 唯美细腻的游戏场景，华丽的技能特效，三大职业酷炫的铠甲变形等，势必为玩家带来一次震撼的视觉饕餮。全面革新ARPG游戏的各种玩法，创新加入PVP、PVE相结合的	C10518986:仙魔缘,C10525385:九仙渡劫,C10506726:魔神战纪,C10520303:神魔圣域,C10516283:天堂杀戮,C10531903:星魂之刃,C10523259:龙戒,C10421396:远古传说,C10202324:暗黑黎明,C10514952:龙之大陆,C10126869:刀塔传奇,C10242764:梦幻西游,C10071457:神魔,C10272089:花千骨,C10159734:去吧皮卡丘,C10315554:大话西游,C10173884:天龙八部3D,C10272617:啪啪巫妖王,C10190546:太极熊猫,C10113932:秦时明月,
C10060230	金太阳HD	金太阳HD炒股软件正式版是免费使用的，具有个股行情、延时港股、特色咨讯、财经报道等功能。 1、注册方法：用手机发短信： DB A15991988776到95536,DB与A之间有一个空格，短信费1角；登陆Pad上的金太阳软件时在金太阳注册界面中填写您发短信的手机号码进行登陆，即可免费使用． 2、安装使用中遇到问题可加QQ1720346488咨询，	C10466680:金太阳国际,C10246358:金太阳掌厅,C10158647:金太阳,C27936:东方财富网,C10148748:大智慧,C2861:同花顺炒股,C50927:QQ HD,C10092669:浦发手机银行,C5373:支付宝,C10092701:中国建设银行,C10060708:华为支付,C5373:支付宝,C10217244:华为钱包,C2861:同花顺炒股,C10092701:中国建设银行,C10366337:翼支付,C3400:随手记,C10148748:大智慧,C10243018:中国工商银行,C10158625:钱包,
C77901	PPS影音HD版	PPS影音HD版:【2014年全网独播】 《奔跑吧，兄弟》—中国版《RunningMan》热力开跑，Angelababy成尖叫女王 《北平无战事》— 刘烨陈宝国领衔七大影帝同飙戏 《TFBOYS偶像手记》—看TFBOYS三小只畅游台湾，释放天性 《为奴十二载》—86届奥斯卡最佳影片，“卷福”变身大反派？ 《行尸走肉第5季》—视觉挑战更升级，秋季美	C73686:搜狐视频HD,C10458566:风暴影音,C10157298:爱奇艺影视HD,C10250994:优酷大屏幕for …,C52577:爱奇艺PPS,C10399605:百度影音,C10178062:乐视视频HD,C10039377:PPTV第1体…,C75398:风行视频,C27990:聚力视频,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C32569:优酷,C20960:搜狐视频,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C7166	微博	UC浏览器:全新UC，遇见所爱，5亿用户共同选择；千家媒体入驻，资讯更丰富，内容更全面。   【个性化阅读】读懂你的兴趣，给你最想看的内容  【头条新闻】各种资讯刷不完，满屏都是你喜欢  【免费小说】热搜经典全都有，书评话题找同好  【海量视频】美剧韩剧都可追，大片综艺看不停  【个性装扮】拒绝一成不变，自定义皮肤壁纸，就要张扬我的个性 <	C10084137:新浪微博(G3版…,C6056298:VSCO Cam™,C10159988:in,C19185:百度贴吧,C10204517:MIX,C10047082:知乎,C10125085:哔哩哔哩动画,C10318669:PicsArt,C10168892:网易云音乐,C10397414:QQ空间,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10085602:花粉俱乐部,C10154337:易信,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C10405418:QQ邮箱,
C21976	UC浏览器	UC浏览器:全新UC，遇见所爱，5亿用户共同选择；千家媒体入驻，资讯更丰富，内容更全面。   【个性化阅读】读懂你的兴趣，给你最想看的内容  【头条新闻】各种资讯刷不完，满屏都是你喜欢  【免费小说】热搜经典全都有，书评话题找同好  【海量视频】美剧韩剧都可追，大片综艺看不停  【个性装扮】拒绝一成不变，自定义皮肤壁纸，就要张扬我的个性 <	C5206:美团团购,C9136:唯品会,C10150873:猎豹浏览器,C10035716:搜狗浏览器,C5373:支付宝,C29156:腾讯视频,C3466:酷狗音乐,C32569:优酷,C10134672:开心消消乐,C10220136:QQ音乐,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C5373	支付宝	新注册，即得最高68元！  支付宝是蚂蚁金服集团旗下生活服务平台。支付宝9.0是支付宝十一年来最大的一次蜕变，除了继续内置风靡全国的“余额宝”，还信用卡、转账、充话费、缴水电煤全部免费，新支付宝还提供了以你为中心的餐饮、生活服务、理财保险、场景关系等一系列全新服务 。在这里你可以享受消费打折、为家人建立亲情账户，跟好友建群互动......这将是一	C5206:美团团购,C34075:手机淘宝,C21976:UC浏览器,C10069955:千牛,C9136:唯品会,C136900:掌上生活,C20252:京东,C2543:QQ同步助手,C10099655:铁路12306,C10220136:QQ音乐,C10060708:华为支付,C5373:支付宝,C10217244:华为钱包,C2861:同花顺炒股,C10092701:中国建设银行,C10366337:翼支付,C3400:随手记,C10148748:大智慧,C10243018:中国工商银行,C10158625:钱包,
C27162	华为应用市场	新版本特性： 1、你能搜到电影票、话费充值、视频、电子书等更多内容了； 2、游戏提前预约，福利礼包优先享； 3、新版应用更快更及时，第一时间享受新功能； 4、增强WLAN预约下载功能，下载更快； 5、新增新奇好玩等专区推荐。  华为应用市场 --放心下，畅快玩！ 1、提供新鲜、热辣、好玩的安卓应用 	C10055832:华为文件管理,C10132067:华为帐号,C10067631:华为手机服务,C66323:华为备份,C10200687:视频,C10060708:华为支付,C10168550:亲情关怀,C10207207:华为云服务,C10021449:音乐,C10085602:花粉俱乐部,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C2002	爱奇艺	爱奇艺:《奔跑吧兄弟4》首播 - 每周五与你相约！  【最好的内容，给最好的你】 《奔跑吧兄弟4》首播：每周五与你相约跑出趣 《余罪》独播：张一山变卧底玩无间道 《最好的我们》独播：陪你追忆逝去的青春 《那年青春我们正好》首播：为了心中的她成为最好的自己 《大学生来了》独播：管你怎么想，大学生就酱  独播欢乐汇：	C52577:爱奇艺PPS,C5206:美团团购,C32569:优酷,C9136:唯品会,C29156:腾讯视频,C10220136:QQ音乐,C21976:UC浏览器,C3466:酷狗音乐,C10132452:芒果TV,C5373:支付宝,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C32569:优酷,C20960:搜狐视频,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C34075	手机淘宝	打开淘宝领金币-人人有份 手机淘宝（Android版）是阿里巴巴专为Android手机用户推出的满足其生活消费和线上购物需求的软件，具有查看附近的生活优惠信息、商品搜索、浏览、购买、支付、收藏、物流查询、旺旺沟通等在线功能，成为了用户方便快捷的生活消费入口	C5373:支付宝,C5206:美团团购,C57804:天猫,C21976:UC浏览器,C20252:京东,C7166:微博,C10397414:QQ空间,C31852:蘑菇街,C10220136:QQ音乐,C3466:酷狗音乐,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:京东,C9136:唯品会,C2217:我查查,C10116109:百度糯米,C10284106:美丽说,
C10049053	华为商城	【华为商城客户端 我的掌上购机神器】  预约抢购华为、荣耀新品，华为官方商城，值得信赖！HUAWEI P9、荣耀V8、荣耀畅玩5X、HUAWEI Mate8、荣耀7等众多热门手机及丰富的配件，每月促销活动不断，红包疯狂送，抽奖玩不停！  1、掌上购机神器 每周三移动端专场，手机抢购更便捷； 闹钟提醒，手机抢购不再错过；<b	C10085602:花粉俱乐部,C10168550:亲情关怀,C10217244:华为钱包,C10055832:华为文件管理,C10397175:天际通,C10067631:华为手机服务,C10207207:华为云服务,C66323:华为备份,C10021449:音乐,C10260737:华为学习,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:京东,C9136:唯品会,C2217:我查查,C10116109:百度糯米,C10284106:美丽说,
C10060708	华为支付	应用为华为钱包支付服务插件，无桌面图标，如需进行花币充值、银行卡管理、查询账单及体验其他钱包功能，请安装“华为钱包”。华为支付内包含零钱、花币、信用卡、借记卡、支付宝、微信支付、手机充值卡、手机话费支付(针对部分应用)等多种支付方式，使用华为账号登录，更可体验一键支付的方便快捷。	C10132067:华为帐号,C10217244:华为钱包,C10055832:华为文件管理,C10067631:华为手机服务,C10168550:亲情关怀,C10200687:视频,C10085602:花粉俱乐部,C10207207:华为云服务,C66323:华为备份,C10021449:音乐,C10060708:华为支付,C5373:支付宝,C10217244:华为钱包,C2861:同花顺炒股,C10092701:中国建设银行,C10366337:翼支付,C3400:随手记,C10148748:大智慧,C10243018:中国工商银行,C10158625:钱包,
C5683	微信	1.可以发语音、文字消息、表情、图片、视频。30M流量可以收发上千条语音，省电省流量。 2.朋友圈，跟朋友们分享生活点滴。 3.摇一摇、查看附近的人，世界不再有陌生人。 4.扫一扫，可以扫商品条码、图书封面、CD封面，甚至扫描英文单词来翻译成中文。 5.公众帐号，用微信关注明星、看新闻、设提醒… 6.游戏中心，和朋友们一起玩游戏	C2543:QQ同步助手,C9319:QQ,C5373:支付宝,C2682:搜狗输入法,C3466:酷狗音乐,C2861:同花顺炒股,C54626:铃声多多,C104688:腾讯新闻,C21976:UC浏览器,C36902:WiFi万能钥匙,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10085602:花粉俱乐部,C10154337:易信,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C10405418:QQ邮箱,
C10132067	华为帐号	使用华为帐号登录后，您将可以使用这台设备的华为云服务、应用市场、华为商城、花粉俱乐部、游戏中心（包含下载的游戏）、手机服务、钱包及更多服务。你可以在以上应用中登录或者退出。 如需管理华为帐号或更新个人信息，EMUI3.0及以上手机可通过云服务、主题、音乐等应用，在我的界面点击头像进入帐号中心进行管理；EMUI4.0及以上手机 还可通过 设置->华	C10055832:华为文件管理,C10067631:华为手机服务,C10060708:华为支付,C10200687:视频,C10207207:华为云服务,C10168550:亲情关怀,C66323:华为备份,C10217244:华为钱包,C10021449:音乐,C27162:华为应用市场,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C36902	WiFi万能钥匙	WiFi万能钥匙是基于分享经济模式而推出的免费上网服务。通过云计算技术，将热点主人分享的闲置WiFi资源进行利用，帮助更多的人上网。用户无论身处何地，只要打开WiFi万能钥匙，即可看到周围有哪些可分享热点，点击连接即可上网。 同时，WiFi万能钥匙还能提供WiFi省电功能、查看手机流量消耗情况、快速将手机转换成WiFi热点，以及实时测试当前网络的速度等	C10182278:WiFi钥匙,C10222074:WiFi万能密码,C10409103:WiFi万能密码…,C183901:WiFi信号增强…,C3466:酷狗音乐,C5683:微信,C10397414:QQ空间,C2682:搜狗输入法,C9319:QQ,C54626:铃声多多,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C10021449	音乐	华为音乐是华为手机上内置的系统音乐播放器，旨在为用户提供一站式的音乐体验服务。无需安装第三方音乐软件，即可享受来自互联网的海量音乐资源。 亮点介绍 【清新界面】沉浸式界面，播放界面随音乐色彩变幻； 【丰富内容】全面升级曲库，畅享随心音乐体验； 【桌面歌词】新增桌面歌词，支持字体、颜色调整； 【听歌识曲】一键搜索，好音乐不再错过；	C10055832:华为文件管理,C10200687:视频,C10067631:华为手机服务,C10132067:华为帐号,C10168550:亲情关怀,C10060708:华为支付,C10360236:视频,C66323:华为备份,C10207207:华为云服务,C10085602:花粉俱乐部,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C32569:优酷,C20960:搜狐视频,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C9319	QQ	QQ手机版，致力于打造欢乐无限的沟通、娱乐与生活体验——乐在沟通15年，聊天欢乐8亿人！ 【全新视觉，灵动呈现】 - 全新界面：化繁为简的架构，更加轻便自如，冰川蓝主题带来灵动清爽的视觉体验。 - 语音通话：支持2人语音通话、3人语音通话、一群人语音通话都高清流畅，快拉上小伙伴体验下，想聊多久聊多久哦！ - 视频聊天：可轻松开启视频通	C10111119:QQ轻聊版,C50927:QQ HD,C5683:微信,C2543:QQ同步助手,C5373:支付宝,C2682:搜狗输入法,C10397414:QQ空间,C21976:UC浏览器,C3466:酷狗音乐,C34075:手机淘宝,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10085602:花粉俱乐部,C10154337:易信,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C10405418:QQ邮箱,
